Project Name,Enbloced,Land Size,Master Plan GFA,Plot Ratio,Postal Code,Property Type,Tenure,Planning Area,District,Age,Number of Units,Average Price,Historical High,Historical Low,Distance to MRT
SOMMERVILLE PARK,0,7.023185771,4.322418548,-0.469101946,258022,1,1, Tanglin,10,0.916316726,2.319334084,0.914679962,0.973814989,-0.721562512,0.738781108
TWIN REGENCY,0,-0.234118438,-0.081697351,0.477445112,169277,1,1, Bukit Merah,3,-0.994030265,0.863752806,0.798694024,0.748595328,-0.094730055,0.247838846
THE ODEON KATONG,0,-0.490714578,-0.347235515,0.635202955,428722,0,1, Marine Parade,15,1.089984635,-0.67158635,0.210065386,0.110031349,-0.441446758,1.529216308
CANNAVILLE,0,-0.562836247,-0.573374804,-0.626859788,429192,0,1, Marine Parade,15,0.221645093,-0.538656553,-0.21038364,-0.274166896,-0.543307032,1.210615658
CLAVON,0,0.844174098,1.588475784,1.029597562,129962,1,0, Clementi,5,0.047977185,-0.266150469,0.465234451,0.545897633,1.646688865,0.69963759
CENTURY MANSIONS,0,-0.471285884,-0.45655852,-0.208801505,668671,0,1, Bukit Batok,23,-0.212524678,-0.266150469,-0.130643308,-0.108564204,-0.453199867,0.809136728
HILBRE28,0,-0.580302447,-0.583116068,-0.626859788,549018,0,0, Hougang,19,-1.862369807,-0.505424104,0.141923647,0.225290822,0.735822951,1.11889319
RIZ HAVEN,0,-0.568036857,-0.576214363,-0.626859788,506928,0,0, Pasir Ris,17,-1.254532128,-0.472191654,-0.393061493,-0.186728674,-0.035964512,1.68362001
POSHGROVE EAST,0,-0.151006802,-0.341595836,-0.626859788,428960,1,1, Bedok,15,-1.080864219,-0.186392591,0.128875229,0.535299061,-0.490418044,1.40212261
KELLOCK LODGE,0,-0.580498696,-0.471623956,0.477445112,248899,0,1, Tanglin,10,-0.125690724,-0.372494307,0.52322742,0.461109055,-0.220096547,1.012046062
CORALS AT KEPPEL BAY,0,3.031079708,8.37E-11,-2.55E-10,98012,1,0, Bukit Merah,4,-1.775535853,1.741089467,1.545353502,2.069442397,1.789685019,0.532276351
JERVOIS VIEW,0,-0.514853259,-0.546320121,-0.626859788,249004,0,1, Tanglin,10,1.176818589,-0.585181982,0.511628826,0.385594228,-0.674550078,0.916073413
THE TENNERY,0,0.7560581,0.681118507,0.02783526,677727,1,0, Choa Chu Kang,23,-1.601867944,1.554987751,-0.211833465,-0.019801161,0.559526322,0.194578654
ECOVILLE,0,-0.658507848,-0.559255888,0.477445112,328668,0,1, Novena,12,-1.080864219,-0.67158635,0.111477339,0.019943485,-0.128030529,0.871106758
BISHAN POINT,0,-0.111855039,0.055942363,0.477445112,579653,1,0, Bishan,20,-0.820362357,0.398498516,-0.136442605,-0.060870629,-0.498253449,0.406624304
PALM ISLES,0,1.852405584,0.785708915,-0.626859788,506866,1,0, Pasir Ris,17,-1.688701899,2.159818328,-0.422057978,-0.241046357,-0.208343438,1.021800849
1 KING ALBERT PARK,0,0.037687033,-0.163176906,-0.453326161,598326,1,1, Bukit Timah,21,-0.125690724,-0.618414431,0.727652636,0.808212297,-0.180919518,0.4029905
EAST GROVE,0,-0.526530101,-0.552866881,-0.626859788,429002,0,1, Bedok,15,1.784656268,-0.452252185,-0.271276258,-0.3298094,-0.560936695,1.360280859
ROYALGREEN,0,0.808751074,0.200602097,-0.626859788,279988,1,1, Bukit Timah,10,-2.209705624,1.202723789,2.073089522,2.062818289,3.652552728,0.345435716
NORMANTON PARK,0,5.246637736,4.390922898,-0.074707338,117238,0,0, Queenstown,5,0.047977185,11.68423829,0.694306679,0.72474854,1.811232385,1.095997167
DAWN VILLE,0,-0.585699306,-0.477303073,0.477445112,439444,0,1, Geylang,15,-0.212524678,-0.385787286,0.023038061,-0.060870629,-0.282779792,0.643186948
SEVEN PALMS SENTOSA COVE,0,0.258271401,-0.107371693,-0.618971896,98182,1,0, Southern Islands,4,-1.51503399,-0.419019736,2.119483897,3.01404015,2.340122271,138.39695
SEAVIEW POINT,0,-0.510633896,-0.392865644,0.477445112,439865,0,1, Marine Parade,15,0.134811139,-0.465545165,0.373895524,0.259736182,-0.208343438,1.583191774
ELIZABETH TOWER,0,-0.283671422,-0.137699756,0.477445112,228512,0,1, Newton,9,1.350486497,-0.638353901,0.459435154,0.92347177,-0.308244861,0.519469268
RIVEREDGE,0,-0.144334321,0.019343608,0.477445112,436593,1,0, Kallang,15,-1.080864219,0.205750311,0.30720361,0.312729044,-0.249479318,0.592698248
SERENE VIEW MANSIONS,0,-0.434587239,8.37E-11,-2.55E-10,358719,1,1, Serangoon,13,1.003150681,-0.571889002,-0.34376747,-0.396050477,-0.607949129,0.711730546
WILKIE COURT,0,-0.654779108,-0.590096649,-0.074707338,228089,0,1, Rochor,9,0.395313001,-0.585181982,0.00564017,-0.011852232,-0.323915672,0.508661884
MARINE VILLE,0,-0.633976668,-0.613325816,-0.626859788,449527,0,1, Marine Parade,15,-0.733528403,-0.67823284,0.195567144,0.096783134,-0.153495598,1.767151617
FORTUNE PARK,0,-0.370021174,-0.34968069,-0.074707338,535131,1,1, Hougang,19,-0.038856769,-0.23956451,-0.252428543,-0.186728674,-0.421858244,0.663860898
THE SUMMIT,0,2.167876556,1.000568846,-0.603196112,466499,1,1, Bedok,16,0.395313001,0.916924725,0.230362926,0.299480828,-0.521759667,1.45454081
MARYMOUNT VIEW,0,-0.315856329,-0.304011124,-0.074707338,576148,1,0, Bishan,20,0.308479047,-0.23956451,0.140473823,0.095458312,-0.400310878,0.486686406
VILLA DES FLORES,0,0.172510397,8.37E-11,-2.55E-10,297820,1,1, Novena,11,0.916316726,-0.419019736,-0.039304381,-0.038348663,-0.470829529,0.889460249
ROSALIA PARK,0,0.161422303,-0.165937588,-0.626859788,536406,1,1, Serangoon,19,0.047977185,-0.106634712,-0.822209465,-0.582850313,-0.580525209,0.597099353
DAIRY FARM RESIDENCES,0,1.14885135,0.932261687,-0.074707338,677615,1,0, Bukit Panjang,23,0.047977185,-0.385787286,0.424639372,0.73269747,1.366573111,0.962637755
ENVIO,0,-0.609641738,-0.599561844,-0.626859788,427962,0,1, Bedok,15,-1.254532128,-0.532010063,-0.553991983,-0.082067773,0.250027796,0.720908452
HONG HENG GARDEN,0,0.018945212,-0.240397124,-0.611084004,779084,0,1, Yishun,26,0.742648818,-0.512070594,-0.765666321,-0.781573543,-0.844970152,0.653515347
24 ONE RESIDENCES,0,-0.670773438,-0.634070369,-0.626859788,118596,0,1, Queenstown,5,-2.036037715,-0.532010063,0.589919335,0.682354251,1.315642973,0.425677819
SEA PAVILION RESIDENCES,0,-0.663315959,-0.629850469,-0.626859788,466522,0,1, Bedok,16,0.047977185,-0.532010063,0.526127068,0.581667815,1.623182648,1.393124516
PALM RESIDENCE,0,-0.593451159,-0.546556751,-0.161474152,598429,0,1, Bukit Timah,21,-0.733528403,-0.478838144,-0.909198919,-0.512634772,-0.658879267,0.768693391
THOMSON 800,0,1.965739635,1.621722283,-0.074707338,298144,1,1, Toa Payoh,11,-0.299358632,-0.432312715,0.48553199,0.579018172,-0.527636221,0.434924124
ROSYTH LODGE,0,-0.633289795,-0.612931433,-0.626859788,546143,0,0, Hougang,19,-0.212524678,-0.585181982,-0.797562454,-0.772299792,-0.386598918,1.229537898
BLUWATERS,0,-0.516913878,-0.547463832,-0.626859788,506961,0,0, Pasir Ris,17,-0.994030265,-0.392433776,-0.507597608,-0.23442225,-0.635373049,1.720772616
COSTA RHU,0,3.425148579,4.036411899,0.477445112,437431,1,0, Kallang,15,-0.125690724,4.206937203,0.082480854,0.438587089,-0.735274472,0.518471262
FERRELL RESIDENCES,0,0.173786018,0.109302401,-0.074707338,259715,0,1, Tanglin,10,-1.428200036,-0.465545165,0.97557258,0.891676054,0.829847819,0.749786832
Piccadilly Grand,0,0.077820043,0.751555335,-2.55E-10,219568,0,0, Kallang,8,0.047977185,-0.379140797,1.139402718,1.51964146,2.261768213,0.191295353
NORTHVALE,0,2.880556389,2.979386222,0.240808348,689668,0,0, Choa Chu Kang,23,-0.212524678,4.373099449,-0.720721769,-0.44241923,-0.907653398,0.171377403
JALAN BESAR PLAZA,0,-0.506414533,-0.366244782,0.635202955,208511,0,1, Kallang,8,1.350486497,-0.399080266,-0.596036886,-0.582850313,-0.700015147,0.462383054
TREASURE AT TAMPINES,0,5.621866661,6.508523699,0.477445112,520118,1,0, Tampines,18,0.047977185,0.790641418,0.262259059,0.503503344,0.872942551,0.797378169
LAKEVIEW ESTATE,0,1.429095547,1.175832711,-0.066819446,574327,1,0, Bishan,20,1.61098836,-0.532010063,-0.532244619,-0.438444766,-0.933118467,0.449274332
STRAITS MANSIONS,0,-0.601595511,-0.595144753,-0.626859788,424246,0,1, Marine Parade,15,-1.949203761,-0.525363573,0.872635059,0.71547479,1.960105093,1.656227938
THE WATERLINE,0,-0.058082693,-0.289300633,-0.626859788,546692,1,1, Hougang,19,-1.51503399,-0.605121452,-0.162539441,0.212042607,0.187344551,1.23658142
BOONVIEW,0,0.220395259,0.16147929,-0.051043662,574036,1,1, Bishan,20,-0.646694449,-0.611767941,0.391293415,0.275634041,-0.267108981,0.405328462
KEW GREEN,0,1.315172748,8.37E-11,-2.55E-10,466105,1,0, Bedok,16,-0.125690724,0.046234554,-0.764216496,-0.728580681,-0.833217044,1.062161621
MARTIA 8,0,-0.643887265,-0.618926056,-0.626859788,424795,0,1, Bedok,15,-0.559860494,-0.585181982,-0.05960192,-0.136385456,-0.153495598,1.558675234
THE SCALA,0,0.582573597,0.837451982,0.477445112,554475,0,0, Serangoon,19,-1.51503399,2.419031432,0.391293415,0.434612625,0.430242128,0.119396058
GARDENVILLE,0,-0.130694985,-0.278021275,-0.469101946,257654,1,1, Tanglin,10,-0.299358632,-0.319322388,0.850887696,3.508198582,0.626127271,0.85736981
ROXY SQUARE,0,0.709645108,8.37E-11,-2.55E-10,428769,0,0, Marine Parade,15,0.395313001,-0.518717083,0.014339115,-0.068819558,-0.643208455,1.832977165
BEAUTY WORLD PLAZA,0,-0.552827525,-0.422207749,0.635202955,588176,0,0, Bukit Timah,21,1.176818589,-0.67158635,0.160771362,0.064987417,-0.531553924,0.082397083
THE MAYLEA,0,-0.211746003,-0.374684581,-0.626859788,117489,1,1, Queenstown,5,-1.080864219,-0.106634712,0.143373472,0.404141729,-0.218137695,0.440481757
CUBIK,0,-0.630640428,-0.611393338,-0.626859788,425711,0,1, Bedok,15,-1.341366082,-0.532010063,0.185418374,0.272984398,0.955214311,0.851492282
WORTHINGTON,0,-0.668025945,-0.569943671,0.477445112,439443,0,1, Geylang,15,-1.254532128,-0.67158635,0.050584721,-0.03569902,-0.129989381,0.667379051
SAM KIANG MANSIONS,0,-0.492480823,-0.37354087,0.46955722,238108,0,1, River Valley,9,-0.299358632,-0.339261857,0.97557258,0.809537119,-0.016375998,0.462087508
HIGH STREET CENTRE,0,-0.230291574,0.849086284,3.790359814,179094,0,0, Downtown Core,6,-0.820362357,-0.000290875,0.604417577,0.470382806,2.261768213,0.343421219
PIN MANSIONS,0,-0.585012433,-0.585797873,-0.626859788,547837,0,1, Hougang,19,0.308479047,-0.585181982,-0.23068118,-0.292714397,-0.474747232,0.495119913
THE MINTON,0,1.950824677,2.10302746,0.280247808,534070,1,0, Hougang,19,-1.51503399,6.918705063,-0.105996296,0.045115094,-0.318039118,0.876379543
TOPAZ MANSIONS,0,-0.65252224,-0.62373753,-0.626859788,327848,0,1, Kallang,12,0.221645093,-0.598474962,-0.565590577,-0.594773707,-0.421858244,0.478313323
EASTPAC BUILDING,0,-0.664297206,-0.556613521,0.635202955,329898,0,1, Novena,12,1.089984635,-0.645000391,-0.996188373,-0.325834935,-0.523718518,0.71278237
THE CLIFT,0,-0.600614264,0.108671388,7.103274516,69047,0,0, Downtown Core,1,-1.341366082,1.382179015,0.733451933,2.171453655,0.729946396,138.39695
EAST ELEGANCE,0,-0.683039027,-0.640932635,-0.626859788,427336,0,1, Geylang,15,-0.994030265,-0.67823284,-0.019006842,-0.099290453,-0.251438169,0.598261725
THE RAINTREE,0,0.798447979,0.535748884,-0.200913613,587841,1,0, Bukit Panjang,21,-1.080864219,1.402118484,-0.216182937,-0.127111705,-0.478664935,0.855410623
ONE TREE HILL RESIDENCE,0,-0.462160285,-0.433723736,-0.114146799,248669,0,1, River Valley,10,-1.080864219,-0.372494307,1.385872837,1.72631362,1.243165471,0.916261743
ADAM PARK CONDOMINIUM,0,0.198807821,-0.144719776,-0.626859788,289895,1,1, Bukit Timah,11,-0.733528403,0.092759983,0.489881463,0.590941566,-0.259273575,0.663922855
